,Sex,Prevalence_x,Prevalence_y,Prevalence
155,0.8885816507175495,0.03291416419233395,0.5044048393088008,0.5336517616588133
156,0.03971975809609263,0.21112239642261177,0.8365708091396082,0.8449565396541817
157,0.7675660673732296,0.09607468100853234,0.23491445500651198,0.30865812008236865
158,0.0017778464521271964,0.6277666220350396,0.947986154898706,0.9491022275604548
159,0.3536934725627494,0.0919696398945904,0.3124548471352203,0.3449839084398836
160,0.7267814748428714,0.5505573278462754,0.2787527169048213,0.6788875836224876
161,0.039805904402421044,0.25866636609560867,0.23868040837147653,0.24897685701239997
162,0.6892107704058076,0.7260550499310926,0.8559542741216017,1.0
163,0.7442172051441844,0.6470137170392873,0.04862662706849763,0.5301453672534262
164,0.49973517416835656,0.7725709220191662,0.17827378262821436,0.5643546469008702
165,0.3989833719151076,0.140665170453392,0.11665250479188116,0.17277556881038886
166,0.35266822864567315,0.11760792784763907,0.6464461978155942,0.6879227774043092
167,0.46922588592979886,0.22490526379262166,0.9546658132810404,1.0
168,0.827616626679412,0.7502753784370296,0.6498137776832039,1.0
169,0.574798584181912,0.3600645857740594,0.3503500863645247,0.5573147004815007
170,0.20192864991196713,0.5853098962727582,0.29873772366282747,0.41692856079729906
171,0.7527733116422654,0.048766126210823324,0.2314999436577907,0.2682097819814768
172,0.7098068253427017,0.40451603405795744,0.20386451604997746,0.4909927579848764
173,0.5571135191556962,0.27694141864625754,0.8223760029217063,0.9766638112636938
174,0.12261893637108101,0.7924132548316108,0.7099688524994726,0.8071337229732711
175,0.4415319767876744,0.2726860100494547,0.7972047339375512,0.9176043269970305
176,0.7970715392627118,0.904965907638423,0.18951504607745095,0.9108376150590859
177,0.6382290908265887,0.921575953583846,0.8940861592065309,1.0
178,0.46632796818015987,0.26119100448357424,0.11007592910891417,0.2318765995366744
179,0.34081541034590845,0.04143992097975835,0.5877113440114314,0.6018347076848498
180,0.7534897410110777,0.5682262762081423,0.22798576654197955,0.6561384362377418
181,0.37218191623694874,0.5329589006925586,0.8437800200096464,1.0
182,0.2228088833978643,0.8140645807820283,0.04802809995408386,0.2294089202118781
183,0.21597573433307915,0.4188155611313584,0.8651756548729134,0.9556296532383791
184,0.3622451130577907,0.14014778221325952,0.46508259359341864,0.5158504428060595
185,0.11296216753404109,0.9014290802404009,0.5206290181772791,0.6224564009594519
186,0.025038728740396254,0.4514904851658478,0.4285520973832304,0.439856845170168
187,0.8170486254768833,0.7580987833972674,0.08390119998920909,0.7033047689396439
188,0.2783242618298962,0.4368398076983737,0.847599130168523,0.9691822471840866
189,0.11090805221325561,0.6259531304633255,0.34354448068192656,0.41296772315840385
190,0.49058781889520253,0.6411484045546135,0.8519802669274026,1.0
191,0.15610144450128038,0.7102234842707025,0.5852112699242437,0.6960781817376327
192,0.796288981215421,0.5678394768594842,0.3924606868064796,0.844625005328816
193,0.9176385285041702,0.23951507691212848,0.0816216932149797,0.30140995594718845
194,0.10832779546884364,0.34238553690248974,0.1387817080984476,0.1758715785115107
195,0.3654277873869418,0.8602843506735464,0.5617072871750087,0.8760790939652547
196,0.30681211712708367,0.42570329718846944,0.11940422247789295,0.25001515235626737
197,0.34837386390285974,0.029413205693379463,0.3998527544822855,0.41009954659945774
198,0.055458045354805585,0.9746977783652713,0.9203105959746919,0.9743654295745013
199,0.6929681809673389,0.3539728178708207,0.39832057055689185,0.6436124702687176
200,0.3380664816106427,0.08434677910175947,0.9798509138265604,1.0
201,0.9519033606612709,0.02755505145061643,0.33180750243175783,0.3580372485107938
202,0.31513650856918807,0.433929080476418,0.02311622562481086,0.15986312101278746
203,0.11297834396003048,0.3231771408641315,0.49793275411995397,0.534444772300521
204,0.8105960746850851,0.005157024337986593,0.6101913057347328,0.6143715694201601
205,0.14817749164373284,0.1016085864881634,0.3887745790585355,0.4038306845338169
206,0.5123702616027278,0.48007286125099013,0.31390114777731215,0.559876205284852
207,0.8668040793684191,0.3901875826282054,0.8971403620168826,1.0
208,0.0018839469974571976,0.306654976455342,0.35422733354814695,0.3548050552702953
209,0.9436889265105706,0.8492866724036794,0.2782276231770896,1.0
210,0.06001015191123871,0.5850675276157041,0.7400584894578582,0.7751684806684095
211,0.3479863612106574,0.6400689503090926,0.8963779840194116,1.0
212,0.1770046220465712,0.40993577613447363,0.46126053779101917,0.5338210649090694
213,0.9480606434793335,0.3002056152447524,0.5241509969474202,0.8087641257124694
214,0.10265220317794099,0.8595951291823454,0.9841180556833652,1.0
215,0.6644085995810705,0.12454733059295608,0.7287499492304234,0.8115002667312499
216,0.053744507741231407,0.8387797194909855,0.5525828530925608,0.597662656219932
217,0.5181339586158308,0.1517510024737917,0.0689910869072945,0.14761843454296092
218,0.3838734923243944,0.011837573915492783,0.04157938887230006,0.04612351971188843
219,0.4683969984176748,0.9033200251718069,0.9795644020767666,1.0
220,0.4205891857358304,0.9362646884936877,0.2276249137528803,0.6214077167196512
221,0.15882474067795416,0.936726418289994,0.08549077897545199,0.2342661094465491
222,0.4184606839704712,0.20650975809598404,0.37680760969193783,0.4632238243113599
223,0.7060364056719377,0.3571901332893912,0.774586515380109,1.0
224,0.29100599276749683,0.3075193221993855,0.39984537856951585,0.48933534422133573
225,0.308183495387483,0.7845175120323294,0.6655808169015672,0.9073561659523823
226,0.8083191664018824,0.8452823645923159,0.32398452387209054,1.0
227,0.5937908850369293,0.5316787165953083,0.3657227909601739,0.6814287666426008
228,0.26944890539927213,0.14185474920614716,0.04375523532307879,0.0819778422223634
229,0.06123040484979214,0.40219122683888053,0.7284331534760765,0.7530594851224558
230,0.36109549622565884,0.6597171676656536,0.22176459249913183,0.45998549052594717
231,0.7721643888549609,0.7763926511848546,0.023368301949619696,0.6228710589632557
232,0.08427694777617822,0.370137378429626,0.6314838076226169,0.662677856134542
233,0.9140735712984406,0.7033118111334744,0.05161041124676069,0.69448915018591
234,0.24052266656722465,0.5798601217034104,0.5824982158134249,0.7219677185215245
235,0.598068367610126,0.3708255478866468,0.4884903263467334,0.7102693564394309
236,0.23715621348379856,0.09496437054568951,0.9416886589632305,0.9642100494977186
237,0.22667023463246816,0.0790090376850463,0.04727074349517946,0.06517974060533442
238,0.06003668587423494,0.27555101594678566,0.35886679505270036,0.37540996483942385
239,0.6414951937202518,0.21300769617737347,0.8632316275709976,0.9998750408942063
240,0.07958063163776452,0.023154681224413776,0.1489310182042366,0.15077368236144653
241,0.8110374381576742,0.9073091398073461,0.9163112483815691,1.0
242,0.47665976809434196,0.7562033781769034,0.3731203896198386,0.7335721164937994
243,0.05081016210115208,0.31490248472090066,0.05833443524848492,0.07433468154320945
244,0.023552098753471418,0.9215897860380826,0.9254632533857508,0.9471686270367102
245,0.5511676504959692,0.12449704854551857,0.1495128068346997,0.21813155257521577
246,0.26595008025136657,0.04419474299741655,0.2220401820008997,0.23379377744775115
247,0.8244914416396978,0.31146479071694,0.23263599856157746,0.4894360528797941
248,0.9510613062791016,0.7433023715514199,0.21790054103966827,0.9248266654877157
249,0.6574568683596717,0.03414464875024947,0.38241518588975176,0.40486381972833174
250,0.272470996353253,0.3596216963385567,0.4331180484222612,0.5311045303338747
251,0.7235939141940304,0.6852947397585663,0.5344147962915559,1.0
252,0.04184737722592846,0.3973780811786034,0.02649513983538121,0.04312437029977785
253,0.40923151813451164,0.924225492807981,0.2900831268212738,0.6683053283417011
254,0.6441073748520842,0.5946106527330866,0.1584410116401478,0.5414341182311404
255,0.7140160197002959,0.9200113236139194,0.07945125718078638,0.736354080546798
256,0.9290682149002678,0.28934851650131965,0.3286715861779186,0.5974960958878404
257,0.6110751057218717,0.8164815304459281,0.9365957775865918,1.0
258,0.6849540341050615,0.8171631357120466,0.006240342387118236,0.5659595287150264
259,0.21035313610311346,0.9621477855085803,0.5039997613913034,0.706390565467699
260,0.9348226812419973,0.8599591808929661,0.199407589220008,1.0
261,0.3275621927052077,0.9431155601540395,0.43670413493813753,0.745633135796595
262,0.7258519027637974,0.6705028863410474,0.032738588592027495,0.5194243844512949
263,0.19108310136775808,0.21154860342248416,0.9456179619075158,0.9860413251395019
264,0.33233265832152725,0.7728584026139999,0.2352356075223062,0.49208169496914594
265,0.28909326762717436,0.9475096891633719,0.2974185384938697,0.5713372106425172
266,0.46415226404497967,0.6507508059879671,0.9409230336672049,1.0
267,0.8519440943846253,0.31628673938235974,0.6775295127641795,0.94698813251315
268,0.8319361402205347,0.05183456034547129,0.1238817336691328,0.16700477773297256
269,0.045461745899051054,0.8681800057447203,0.38795484414341097,0.4274238229592141
270,0.8541555604016927,0.38967450111821467,0.3109111721085813,0.6437538139854599
271,0.19941066945496855,0.43721392958164873,0.7385298444381272,0.8257149668310413
272,0.9462329370706576,0.5125588950793446,0.19111303810962987,0.6761131468222492
273,0.3613719999405278,0.8732775767021503,0.8093313977604464,1.0
274,0.025818285327704138,0.6965003315708093,0.9315532888847591,0.9495357331760947
275,0.6658646110916052,0.40233223281629604,0.11818887389178145,0.3860876696256216
276,0.5716983004057563,0.2720244388999917,0.22139860708131764,0.37691451646927243
277,0.41201477139218523,0.061170599253756563,0.006511750787799975,0.03171494125525946
278,0.0366022113975748,0.7237266985844986,0.7631131344061571,0.7896031320218159
279,0.7908496138266662,0.5851992115535728,0.14335523924649685,0.6061598097153094
280,0.8282738292108673,0.7440829265587929,0.8116842477174084,1.0
281,0.5517618757657641,0.6986833345805566,0.4248200070437881,0.8103268342982349
282,0.7763462321265149,0.9965776209847086,0.64926927033223,1.0
283,0.4945808968475196,0.04000098878453917,0.7062837292057945,0.7260674541136395
284,0.6294511027164207,0.8403725010000285,0.8612470064209443,1.0
285,0.35768597482343634,0.8991051070219702,0.48669146198611135,0.8082887486599948
286,0.6178152888843624,0.2644857112155323,0.5292699605043698,0.69267327658478
287,0.9406732106965171,0.4552100556442853,0.07859332403850727,0.5067972286227573
288,0.5503252166914867,0.5240024680523386,0.7557230753653005,1.0
289,0.6964533905321643,0.5281635985014022,0.18517716823457042,0.5530184971665406
290,0.6660001840779444,0.5603519138715417,0.0303872910089954,0.4035817687958706
291,0.5699213120477846,0.648820937909128,0.7759021523132409,1.0
292,0.026724383500640658,0.566739665164367,0.7172211229595441,0.7323668911164213
293,0.9964068294200628,0.22135223570734652,0.16856567406613754,0.3891225534323371
294,0.16376618900070772,0.873440901886557,0.7618971801577544,0.9049372679770569
295,0.8802178738636783,0.9646789167324648,0.6421828199445124,1.0
296,0.6675362148392775,0.9919090708511037,0.9352263779995995,1.0
297,0.9743928871840344,0.6177246526739087,0.752082789056003,1.0
298,0.7861019673642196,0.6314280844923105,0.05565999838314184,0.5520268578515677
299,0.6736209504980809,0.2884768506862042,0.6269393991352872,0.821263449491221
300,0.9602300892994696,0.4886224710232068,0.7455024784162301,1.0
301,0.13740140197771278,0.0003163847550275989,0.47865770054497736,0.47870117225388253
302,0.2530043904160373,0.10750084964483597,0.07304049244973798,0.10023867938333578
303,0.6121297191516369,0.8903032442980408,0.06770192378726281,0.6126829986792137
304,0.7255410315592818,0.6979675557309407,0.4600022835658023,0.9664063839457395
305,0.4531934083057384,0.5709726501023317,0.023924015258918963,0.28268505660815446
306,0.7660524871371445,0.4603079762750725,0.6735469679629443,1.0
307,0.6895253508022218,0.025041218101333862,0.043404716316612024,0.0606712710124492
308,0.45960700173561564,0.11780425635567293,0.6296835858122335,0.6838272468675581
309,0.48171431325446323,0.11296437483079902,0.6236557046728547,0.6780722609166928
310,0.7011884900048242,0.6348770462623743,0.7317454478700918,1.0
311,0.45709493455954975,0.2079458548751204,0.8944843774999062,0.9895353744259789
312,0.04944013910355949,0.40083081527474484,0.03503669018973221,0.054853821453908755
313,0.6982271294288159,0.0774247086430766,0.7192322424219063,0.7732922744846241
314,0.764653500757561,0.6495248160741186,0.5638284165127129,1.0
315,0.03922989020400092,0.029926360573849786,0.48099533808404726,0.48216934592356475
316,0.8330054787076545,0.81940360329713,0.7336921698448345,1.0
317,0.5724238988151571,0.9439765421981279,0.38088747881741836,0.9212422114925214
318,0.4580052549275433,0.7267896224948858,0.6062472583332724,0.9391207246627356
319,0.28166372189423894,0.4047899998113266,0.9202234553232912,1.0
320,0.7791462007180865,0.6904129435561921,0.105153380660579,0.6430860025589767
321,0.6401410315141031,0.8622841937327,0.3871861424447045,0.9391696356790618
322,0.1850029409777214,0.44057787475877597,0.9424257937220948,1.0
323,0.801550270201002,0.00781275361885414,0.6072638839064807,0.613526198680687
324,0.35198523368018875,0.7060671477112482,0.31912313375036416,0.5676483437314122
325,0.9524728719560561,0.007227273622347097,0.010122107132880531,0.01700588919636972
326,0.12608807455634097,0.32731346541529616,0.553610213171334,0.5948805378019122
327,0.16497216042070117,0.8703781578715662,0.10393432402615244,0.24752248911321484
328,0.004647280072561877,0.1155969609778682,0.2992266004362062,0.29976381188940737
329,0.07061201200869405,0.24714146931648628,0.9238123382183687,0.9412634946175907
330,0.5162231541287351,0.09894699309309662,0.21738455298403825,0.26846328185011076
331,0.21305329435111386,0.7869205613448648,0.751983407424926,0.9196394254120772
332,0.7347971220437631,0.08977065031741693,0.8924145307794726,0.9583777462767076
333,0.205291278780924,0.8965132349695205,0.9595602731710731,1.0
334,0.4009356503383996,0.8018521933015331,0.8688022760149064,1.0
335,0.9239844435375003,0.025367451946518904,0.4821737423556186,0.5056128733263872
336,0.37109645213803366,0.26717209078456217,0.8832462334648195,0.9823928484652711
337,0.44859336919944826,0.21467458629115332,0.04143531589458316,0.1377369118404293
338,0.4341842079580973,0.41106907361624445,0.3585277913642735,0.5370074915084113
339,0.6083987978219971,0.05714243407685349,0.07019572367674476,0.10496111187372514
340,0.28412119135377,0.24967237055708014,0.6608415393879223,0.7317787507587199
341,0.5724731451755577,0.44163376105997887,0.27017898223925707,0.5230024504489739
342,0.8844987842610689,0.9697854711875346,0.44806696775183563,1.0
343,0.6389709303741876,0.9427551983913462,0.15964059866943425,0.7620337649006546
344,0.7043001375172664,0.5625260777883704,0.5040264474574742,0.9002136414008719
345,0.6550000244255676,0.7881676870827745,0.5023073551267974,1.0
346,0.7476122076213434,0.9798389117536977,0.43988757885020713,1.0
347,0.9775367972464499,0.6023656657827651,0.4918909848753811,1.0
348,0.05966409366248904,0.10648068128927657,0.6695212726764148,0.6758743460181038
349,0.26877795773415436,0.9675784736924041,0.8788495986884292,1.0
350,0.6952759667156149,0.7759666260231846,0.0650157389380207,0.6045266849853443
351,0.8658346646250665,0.7462622583251964,0.5995073079758221,1.0
352,0.5071487249308058,0.5617816001772229,0.384975647728535,0.6698824699480013
353,0.02372108631499681,0.8082106165566816,0.6270953854216039,0.6462670192176417
354,0.6729046259418089,0.6991943039014122,0.9305023921505732,1.0
355,0.9213042698279398,0.1527837333472536,0.03689567978091046,0.17765598567398858
356,0.23724190030095627,0.543351632007289,0.4170709850601487,0.5459767587691838
357,0.7477891562607227,0.055864490341583695,0.5395582910928507,0.5813331511903188
358,0.7249913607374402,0.378269338429959,0.28218123596068534,0.5564232383542727
359,0.8042237720002737,0.6951028379676598,0.7485040261223349,1.0
360,0.3572464816452193,0.43788037699922044,0.10567519424058636,0.2621064183050401
361,0.5523578100918063,0.7517698241905689,0.7033585840532778,1.0
362,0.47759563794953963,0.8714254614216006,0.7921935124782165,1.0
363,0.85887251883286,0.825461716775366,0.8197303429108618,1.0
364,0.2162122158544455,0.5542481367192029,0.8564116863080373,0.9762469040812939
365,0.2920420531703838,0.1529810624429757,0.8583802557286466,0.90305715930068
366,0.8338233019115631,0.2236736329156096,0.53506424637069,0.7215685335189386
367,0.781058117743005,0.41258232357118696,0.77405270910645,1.0
368,0.1631532162568622,0.27814806648097823,0.7744164095023109,0.8197971611443101
369,0.5261934704917053,0.6047397877816579,0.7155327595916401,1.0
370,0.14398240008761198,0.7977832018936422,0.5831058045129659,0.6979725446711924
371,0.26281555403999834,0.8489553608552908,0.34241316409203404,0.565531837610444
372,0.44316301884390885,0.73815152384759,0.17923827198696973,0.5063597296594993
373,0.9192026419105955,0.8882526697455888,0.9419613162756284,1.0
374,0.6845500365819598,0.4093583138374739,0.5798406810329207,0.8600669297454928
375,0.05676288962784859,0.10009045489038682,0.7916036725673925,0.7972850960111367
376,0.6886781776578537,0.47773697358909784,0.1697534884289318,0.49876051680004985
377,0.5351730735184262,0.8561378950317353,0.6661031142427557,1.0
378,0.9106857949562611,0.8181713525274603,0.9405156390786715,1.0
379,0.8224047772206647,0.3994145574427934,0.7374864448110785,1.0
380,0.5843823201910213,0.7280349871968284,0.5810689853219055,1.0
381,0.29196330609798593,0.15880574414597792,0.9687710229129527,1.0
